name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
Gears 5,0,0,30,-1,36.5,10/31,"張貼於：10 月 31 日
BUG多到影響遊戲體驗....我都打到後半段了說..
死掉重生之後 敵人都消失了 任務提示也消失了 原本可以互動的按鈕提示也不見了
請問這樣是要怎麼繼續遊戲?
選擇重新仔入章節 結果又回到超前面去.....到底是要輪迴多少次...
簡單來講 這遊戲內容沒有問題 射擊手感和場面 以及機器人的升級系統 讓戰術更加多元
但BUG實在是...我戰爭機器每一代都玩過包括審判在內每一代都買正版 真的第一次碰到這種鳥事...
很失望 哀 就剩一點點了 但也破不下去了 之後出新作大概也不會碰了"
Gears 5,0,0,51,1,21.3,10/29,"張貼於：10 月 29 日
微軟的招牌大作之一，戰爭機器的第六款正統作品(三代到四代中間還有一個<審判>)。
動作操作一如既往地爽快直接且暴力，但這次多了更多戰鬥手段，利用Jack可以有相當豐富的戰術運用。
地圖設計則大幅翻新，中間兩個章節是半開放的大地圖，由玩家決定搜索和通關方式。
主線劇情上不算複雜，但很多事件都是只稍微提到，不夠完善(EX:JD後來的造型和右手變化、關於Anya死前的事)，這個缺點從四代就有了。
後面有一段是由玩家選擇某位角色死亡，無論選了誰好像都沒甚麼差，只是小部分人物台詞互動稍有不同。

關於中文配音，台灣配音的血汗大家上網查查就知道了，呈現出來的結果並不是配音員的問題，如果你是華語玩家又剛好是台灣人的話，多少支持一下自己人。這邊要講一下微軟，雖然很感謝微軟特地為台灣做完全中文化，但流程應該可以更謹慎用心，配音品質才會更好。

戰爭機器系列的老玩家一定要玩玩看這次的作品，戰鬥玩法可以說是一大創新和突破。
從來沒接觸過家用主機，第一次知道本遊戲的玩家也可以試試看這款，訂價比家用主機便宜一半太佛心啦！"
Gears 5,1,0,51,-1,0.4,10/7,"張貼於：10 月 7 日
进入不了游戏，已经申请退款。"
Gears 5,1,0,125,-1,11.4,10/7,"張貼於：10 月 7 日
WIN7的GW502問題一直都在
原本想說等等看會不會修正但是感覺一直沒修
遊戲是不錯玩但是一直錯誤真的太掃興了
等修正完再改正評"
Gears 5,0,0,48,1,416.3,10/5,"張貼於：10 月 5 日
持久戰 真好玩
畫面超美超漂亮"
Gears 5,1,0,58,-1,3.1,10/3,"張貼於：10 月 3 日
強迫登入根本莫名其妙"
Gears 5,1,0,173,-1,15.2,10/3,"張貼於：10 月 3 日
要做中文配音也用心點
程度太差還綁語系 不如不配
聽到快崩潰 換香港也沒用 只能切簡中"
Gears 5,0,0,2,-1,146.5,9/26,"張貼於：9 月 26 日
玩持久戰，只要回合結束，要進入下回合時就直接跳game是要怎麼玩？"
Gears 5,0,0,35,1,22.6,9/24,"張貼於：9 月 24 日
主線劇情不太長
但是衝擊性挺大的
（整體感覺1～3代給我的感動比較多）


能跟朋友一起連線的話，樂趣會大增
也能挑戰比較高難度的主線
不然AI隊友跟白癡一樣

有些奇奇怪怪的小BUG
任務道具拿了卻不會顯示完成任務，會卡住
小帆船卡死只好重打

連線對戰品質真的有待加強
十分容易斷線

基本上蒸氣的價格剛好
如果是16XX我覺得不值得
台配聽久其實也不錯啦"
Gears 5,0,0,34,1,36.2,9/24,"張貼於：9 月 24 日
配音綁定 讓人難以接受
配對搜尋拜託改好點
其他目前感覺沒什麼太大的問題"
Gears 5,0,0,69,-1,17.2,9/23,"張貼於：9 月 23 日
整天GW502就算了 劇情還他媽短成這樣"
Gears 5,1,0,89,-1,28.2,9/22,"張貼於：9 月 22 日
好不容易第三幕,收集的放小艇上的武器全部不見,探索的地圖與之線也整個洗白...還有那不定時的502問題 玩時間不算長 但感覺很糟! 我的作業系統是Win7所以不建議用Win7玩(如果這是502主因的話,買正版Win7還得被強迫再升版成Win10)"
Gears 5,0,0,121,1,14.6,9/22,"張貼於：9 月 22 日
還記得小時候曾翹課跑到燦坤的XBox那玩戰爭機器第一代，終於在大學即將畢業的這一年，能在Steam上玩到童年回憶"
Gears 5,1,0,600,-1,1.8,9/21,"張貼於：9 月 21 日
XBOX LIVE方式跟一坨大便一樣"
Gears 5,0,0,45,1,141.2,9/21,"張貼於：9 月 21 日
不錯"
Gears 5,1,0,7,-1,1.2,9/20,"張貼於：9 月 20 日
中文配音..."
Gears 5,0,0,171,1,28.0,9/20,"張貼於：9 月 20 日
只能說是神作 但是好像四代 五代 章節都比 一到三代少
不過應該是把精力弄在 連線上

另外劇情 我只能說(有雷)






太虐心了啦~ 痲煩六代 編劇請自行在遊戲裡上個處刑台
不管六代 你讓誰活下來 都給我上處刑台 讓我們拿電鋸 鋸了你！！！！"
Gears 5,2,0,17,-1,25.9,9/18,"張貼於：9 月 18 日
中文翻譯部份文字錯誤,例如我知道了翻成我得到了。
中配悲劇,聲優的聲音與角色的情緒不相符,聽了很棒讀。
N卡用戶未更新驅動前在讀取過場時會LAG,甚至502當機,更新後小LAG相對穩定。
一個主打爽感突突突的遊戲加了許多收集要素，很中斷節奏，加上偏慢的走速，逛城鎮十分惡夢。
拜託遊戲公司快點在遊戲內提供自由選擇字幕配音的功能選單吧!!"
Gears 5,2,0,186,-1,22.8,9/17,"張貼於：9 月 17 日
戰役沒滿分也有7分，配音主要還是習慣問題

持久戰每round都結算令人想睡，逃離模式對新手太難，30元租個XGP打完戰役就收工別玩多人了"
Gears 5,2,0,12,-1,10.4,9/17,"張貼於：9 月 17 日
不支援遊戲內更改語音，對開發團隊感到相當失望，如此經典IP連基本功能都沒完成
Unable to use Traditional Chinese subtitles plus English voice settings"
Gears 5,0,0,271,1,23.0,9/17,"張貼於：9 月 17 日
战争机器5延续前作的社保优点，不愧是TPS的王者。游戏有暴力与血腥无比TPS射击手感。
多人在线下的持久战和逃脱模式也是联机开黑社保的不一选择。
还有地图编辑器可以供你创造自己的剧情关卡。
强烈推荐9.0分好评"
Gears 5,0,0,139,1,35.0,9/16,"張貼於：9 月 16 日
劇情好玩，成接著4代的故事，畫面劇情一流！雖然在合作上有些許的BUG XD
但整體上來說，這個價格 CP值絕對超划算～"
Gears 5,1,0,65,-1,1.6,9/15,"張貼於：9 月 15 日
持久戰要每次結算真的很影響流暢度..."
Gears 5,0,0,156,1,0.5,9/14,"張貼於：9 月 14 日
強制聽中文配音
果斷差評
還好簡中是英配
勉強接受
等等 那4代怎麼辦"
Gears 5,0,0,89,1,40.5,9/14,"張貼於：9 月 14 日
優點
1. 不錯的劇情
2. 全中文語音配音(習慣之後其實會覺得配的不錯)
3. 3A等級畫面

缺點
1. 爾偶會遇到BUG
2. 多人遊戲比較雞肋

總的來說，如果你是想玩大場面劇情的單機遊戲，推薦這款給你。"
Gears 5,0,0,811,1,17.4,9/14,"張貼於：9 月 14 日
單人任務模式,
劇情畫面,
中文字幕,中文語音,
優惠的售價,
爽爽玩,
物超所值~
GOOD GAME!"
Gears 5,1,0,146,-1,22.6,9/14,"張貼於：9 月 14 日
本來想稱讚劇情有承先啟後，但是持久戰不只角色綁職業，連個人武器都綁定你們有病嗎?"
Gears 5,0,0,10,1,26.7,9/14,"張貼於：9 月 14 日
為什麼繁中就沒有英文語音"
Gears 5,0,0,162,1,14.7,9/14,"張貼於：9 月 14 日
還不錯滿好玩的，場面也夠震撼，音效也棒。就是單人劇情短短的"
Gears 5,1,1,34,-1,0.4,9/14,"張貼於：9 月 14 日
no sounds.."
Gears 5,0,0,76,1,47.3,9/13,"張貼於：9 月 13 日
這收藏品有BUG 拿到之後 1-1的 第1-2個 又變成未取得 @@ 中文也不能自己切語音

可以跟上時代嗎 時代都是語言跟語音自由切換的時代"
Gears 5,0,0,49,1,32.0,9/15,"張貼於：9 月 15 日
沒有遇到網友說的502問題，整個劇情戰役只有一次因為跑劇情似乎太吃效能很閃退。
個人是戰爭機器系列的迷，對於這次的劇情能補完前座的疑惑，也能看的到世界觀的完整性。
全破之後還會想再重新完一遍，遊戲內很多小細節都有安排，例如敲鎖、開門、鏡頭、過場。
有些小瑕疵就不細數，但有些BUG的確會影響體驗。

缺點:
1.有時候道具和NPC會卡點。
2.劇情過場還需要優化，很容易在跑的時候少掉前段的影片
3.電腦隊友救人很常略過自己，即使已經爬到身邊
4.繁中中配真的非常出戲，沒有環境音的混合，還有怪怪的翻譯
5.線上連線搞滿久的，真的滿讓人生氣的>:(

總體: 大大推薦++++
1.我自己是非常喜歡，但前提是一定要補完前4代，才會有滿滿的感動跟驚喜
2.新的槍枝雖然少，但也是讓我耳目一新，新型騎兵步槍的聲音爽度都做得很好
3.劇情街的融洽，我自己可以非常融入，充滿緊張和亢奮和絕望 (嗚嗚嗚)
4.無可挑剔的畫質和細節、場景和美術"
Gears 5,0,1,25,1,38.5,9/13,"張貼於：9 月 13 日
請問我按啟動遊戲 出現30005 錯誤代碼 是哪裡出問題呢?"
Gears 5,0,0,14,-1,20.5,9/13,"張貼於：9 月 13 日
打开游戏雪地转20分钟，选战役之后正在建立大厅20分钟，我玩个单机版，居然要等待40分钟，而且不时弹出！至于吗？我不确定这是GFW问题还是MS问题，电信公网IPv6，500M"
Gears 5,0,0,182,1,37.1,9/13,"張貼於：9 月 13 日
4代換了製作團隊品質還可以劇情人物刻劃差了,5代,算是回歸gears該有的水平了而且5找到新的方向劇情大地圖

但大地圖還差了口氣單機方面到希望以後續作或外傳之類在大地圖能增加敵人的突襲或偷襲這樣會更有趣,,而不是為了趕路


多人對戰依舊優秀,而且還多了更更多模式當然剛發售連線問題現在好多了,至於微軟遊戲 希望可以在遊戲內調整語言....
我當年玩xbox halo gears,都需要改系統或語言...."
Gears 5,1,0,260,-1,17.6,9/13,"張貼於：9 月 13 日
為何 NVIDIA GeForce GTX 1066會跳系統提示說未達建議配備?
然後 偶爾掉偵外，遊戲一直閃退orz
以目前的遊戲體驗來說　不太好

9/30 補充
想說等官方更新更新後再玩，結果還是狂跳錯誤閃退啊！！！orz
是給不給玩啊?"
Gears 5,0,1,107,1,41.9,9/12,"張貼於：9 月 12 日
打完劇情只想問製作人....哪時候出Gears 6讓我報仇QQ...."
Gears 5,0,0,39,1,20.7,9/12,"張貼於：9 月 12 日
故事劇情一樣精彩"
Gears 5,0,0,88,1,14.3,9/12,"張貼於：9 月 12 日
來了,巴德"
Gears 5,0,0,138,1,28.2,9/12,"張貼於：9 月 12 日
8/10"
Gears 5,0,0,81,1,47.8,9/11,"張貼於：9 月 11 日
玩了兩小時，這代優化真心棒！畫面的精緻度比起上代提升太多，用講的不如自己體驗，不會失望的
那些說跑不了的，先把你家的古董電腦升級一下吧。

語音部分中配我聽得蠻開心的，這部分見仁見智吧，凱特的配音有比上代更好一些，有進步但還可以更好
至少微軟滿重視台灣玩家，給讚

整體而言是款好遊戲，價格實惠！！

"" ❤每個玩家的心中都有一個手持鏈鋸槍的肌肉大叔❤ """
Gears 5,0,0,25,1,21.9,9/12,"張貼於：9 月 12 日
目前整體遊玩感覺還挺不錯的,就簡單描述一下體驗.
1.戰役:
目前只玩到第二章,但是整體的帶入感很好,遊戲操作在跑步部分會比較奇怪不能用滑鼠控制方向.
射擊感算還可以而已,目前感受最強的射擊感個人是覺得PUBG做的最好.
再來就是擊殺感這款做得很好,怪物爆裂的細節跟音效弄得很好,很有爽感.
2.多人遊戲部分:
持久戰:
50回合有點久,打到最後很常都是自己跟AI,但是好處是任何時候退出也都可以結算獲得獎勵.
對戰模式:
就是5 VS 5 打三回合,這個基本上就看隊友之間的合作,也不錯玩.
撤離模式:
這個很刺激,就是要最短時間內離開就可以,我覺得算是很特別的一個模式.

整體而言目前體驗是好的."
Gears 5,0,0,55,1,14.3,9/11,"張貼於：9 月 11 日
劇情不錯

但是多人模式就看個人吧

我是覺得都不是很耐玩

尤其是各種隊友放生"
Gears 5,0,0,9,1,14.7,9/11,"張貼於：9 月 11 日
好评！！！！！！！！！！"
Gears 5,0,0,15,1,15.1,9/11,"張貼於：9 月 11 日
好玩，但有一點想抱怨，為甚麼不讓我們自由選擇想聽的語音...
身為玩過前三部曲的老玩家真的聽不慣英文之外的語音"
Gears 5,1,1,89,-1,16.1,9/11,"張貼於：9 月 11 日
真的很少能有需要連線的遊戲把連線功能做的這麼辣雞呢

1. 光是XBOX連結Steam帳戶已經卡一關
2. 接著遊戲內的邀請再卡一次
3. 進了遊戲還要連線穩定度的考驗

原來是個考驗耐心跟連線的遊戲呢 :) 我以為是抵抗什麼入侵的"
Gears 5,0,0,191,1,18.2,9/10,"張貼於：9 月 10 日
畫面及遊戲性都是水準之上，劇情也很好，但繁體字幕綁定中文看聽起來就是覺得那裡怪怪的"
Gears 5,0,0,97,1,23.7,9/10,"張貼於：9 月 10 日
很刺激，還能害死你的好朋友呢！
可惜不能用繁體中文字幕+英文配音"
Gears 5,0,1,"1,300",-1,0.3,9/10,"張貼於：9 月 10 日
根本連不上Xbox Live，無法啟動遊戲，只能退款了..."
Gears 5,0,0,6,1,51.9,9/10,"張貼於：9 月 10 日
I didn't get the halo reach: noble team jack look"
Gears 5,0,0,206,-1,95.5,9/11,"張貼於：9 月 11 日
自家用主機 Xbox 360 歷屆以來作品皆有品嚐～
Win10 市集 Xbox Play Anywhere 的推出
更是持續的支持，現在．．．
Gears 5
豈能錯過！



在使用 Windows 玩 Gears 5 時，您看到下列其中一個錯誤碼：
這表示您 Windows 裝置中的顯示卡已停止回應，並已被作業系統重設。

====================================================

* 非常糟糕的遊玩體驗！！！
""開發人員"" 請盡速將此 bug 排除！
這不曾發生於其它廠商的正式版中．．．"
Gears 5,0,1,260,-1,25.6,9/10,"張貼於：9 月 10 日
首次接觸這系列，非常好玩刺激
但每次開啟遊戲十多分鐘後，貼圖會變得十分模糊，比 PS1 畫質還要爛
Scrren_shot1[i.imgur.com]
Screen_shot2[i.imgur.com]
設定怎樣調也不會恢復正常，除了重啟遊戲別無他法
希望官方可盡快修復"
Gears 5,0,1,552,1,2.1,9/10,"張貼於：9 月 10 日
人生真是不公平!"
Gears 5,1,0,109,-1,1.5,9/10,"張貼於：9 月 10 日
繁體中文冇得用英文配音，想聽英文只可以用簡體"
Gears 5,0,0,54,1,18.4,9/10,"張貼於：9 月 10 日
明明都寫W7系統可玩
為什麼遊玩到一半 還時常跳出502系統錯誤
請立即更新改善吧"
Gears 5,0,0,17,1,107.1,9/10,"張貼於：9 月 10 日
不錯"
Gears 5,0,0,152,1,40.3,9/10,"張貼於：9 月 10 日
劇情模式方面挺不錯的，而且還能找好友一起玩，但遊戲仍存在一些Bug，輕者好笑但不影響遊戲進行，重者像是卡升級介面不給關掉，使得你必須重開遊戲。

多人則沒甚麼玩不下評論。"
Gears 5,0,0,62,1,22.4,9/10,"張貼於：9 月 10 日
這代有把劇情拉回來了一點 畫質優化非常好"
